15,-0.1964,0.18239,0,0.15619,-0.20843,0.19311,0.015,0.38346,-0.18819,0.16077,0.005,0.60931,-0.20528,0.15688,0,0.43335,-0.21304,0.16199,0.005,0.58672,-0.21704,0.15364,0.005,0.16972,-0.18181,0.11789,0,0.20347,-0.17869,0.18921,0.02,0.42204
16,-0.1964,0.18547,0,0.15619,-0.21879,0.19286,0.015,0.38346,-0.19303,0.17526,0.01,0.60931,-0.20998,0.15913,0,0.55395,-0.21816,0.16374,0.005,0.58672,-0.2226,0.15616,0.005,0.16972,-0.18551,0.11744,0,0.20347,-0.17877,0.18868,0.02,0.42204
17,-0.20032,0.19332,0,0.15619,-0.22129,0.1932,0.015,0.38346,-0.20329,0.18951,0.015,0.60931,-0.21334,0.16663,0,0.55395,-0.22397,0.16303,0.005,0.58672,-0.22702,0.15998,0.005,0.16972,-0.1871,0.11851,0,0.20347,-0.18004,0.18876,0.02,0.42204
18,-0.20549,0.20069,0.005,0.15619,-0.22331,0.19821,0.015,0.38346,-0.21026,0.18807,0.015,0.60931,-0.21479,0.17338,0,0.55395,-0.22622,0.17793,0.005,0.58672,-0.22856,0.15925,0.005,0.16972,-0.19132,0.12006,0,0.20347,-0.18415,0.18978,0.02,0.42204
19,-0.20803,0.21623,0.01,0.15619,-0.22902,0.19758,0.015,0.38346,-0.2121,0.19665,0.02,0.60931,-0.22031,0.17807,0,0.55395,-0.22934,0.1858,0.005,0.58672,-0.23208,0.1705,0.01,0.16972,-0.19732,0.13813,0,0.20347,-0.18461,0.20311,0.02,0.42204
20,-0.2097,0.21848,0.01,0.15619,-0.23973,0.21103,0.02,0.38346,-0.21347,0.20069,0.02,0.60931,-0.22604,0.18921,0,0.55395,-0.23114,0.19343,0.005,0.58672,-0.23494,0.17305,0.01,0.16972,-0.19747,0.14566,0,0.20347,-0.18785,0.2067,0.02,0.42204
21,-0.21094,0.22234,0.01,0.15619,-0.24057,0.21023,0.02,0.38346,-0.21699,0.20029,0.02,0.60931,-0.22604,0.19628,0.005,0.55395,-0.23829,0.20627,0.005,0.58672,-0.23637,0.17245,0.01,0.16972,-0.20495,0.1614,0,0.20347,-0.19344,0.20736,0.02,0.42204
22,-0.21174,0.225,0.01,0.15619,-0.25224,0.21268,0.02,0.16288,-0.21906,0.19944,0.02,0.60931,-0.22688,0.20078,0.005,0.55395,-0.24665,0.21808,0.01,0.58672,-0.2392,0.1725,0.01,0.16972,-0.20894,0.16597,0,0.20347,-0.19777,0.21159,0.02,0.42204
23,-0.21598,0.22779,0.01,0.15619,-0.25224,0.21191,0.02,0.16288,-0.22111,0.19899,0.02,0.60931,-0.22778,0.20776,0.005,0.55395,-0.24722,0.22883,0.015,0.58672,-0.24478,0.17557,0.01,0.16972,-0.21437,0.1708,0,0.20347,-0.20063,0.22363,0.02,0.42204
24,-0.22218,0.23699,0.015,0.15619,-0.25794,0.2114,0.02,0.16288,-0.22259,0.19925,0.02,0.60931,-0.22778,0.21153,0.005,0.55395,-0.25036,0.22846,0.015,0.58672,-0.24557,0.17668,0.01,0.16972,-0.21495,0.17054,0,0.20347,-0.20256,0.22732,0.02,0.42204
25,-0.22538,0.24066,0.015,0.090967,-0.26051,0.21219,0.02,0.16288,-0.22718,0.199,0.02,0.60931,-0.22778,0.21993,0.01,0.55395,-0.25157,0.22892,0.015,0.58672,-0.24737,0.17785,0.01,0.16972,-0.2167,0.17194,0,0.20347,-0.20256,0.23163,0.02,0.42204
26,-0.22718,0.2488,0.02,0.090967,-0.26141,0.21436,0.02,0.16288,-0.22846,0.20131,0.02,0.60931,-0.23434,0.23772,0.02,0.55395,-0.25157,0.23592,0.015,0.58672,-0.24874,0.18386,0.015,0.16972,-0.2167,0.17213,0,0.20347,-0.20608,0.23711,0.02,0.42204
27,-0.22861,0.25294,0.02,0.090967,-0.26283,0.21387,0.02,0.16288,-0.22933,0.20717,0.025,0.60931,-0.23871,0.24583,0.025,0.55395,-0.25761,0.25367,0.03,0.58672,-0.25072,0.18349,0.015,0.16972,-0.22054,0.17111,0,0.20347,-0.20643,0.23663,0.02,0.42204
28,-0.2324,0.25484,0.02,0.090967,-0.26466,0.21336,0.02,0.16288,-0.23134,0.20763,0.025,0.60931,-0.23898,0.25124,0.025,0.55395,-0.26081,0.25905,0.03,0.58672,-0.25644,0.18343,0.015,0.16972,-0.22241,0.17081,0,0.20347,-0.20661,0.23743,0.025,0.42204
29,-0.2324,0.26997,0.035,0.090967,-0.26591,0.2154,0.02,0.16288,-0.2356,0.20908,0.025,0.60931,-0.24254,0.2598,0.025,0.55395,-0.26571,0.27827,0.05,0.58672,-0.2605,0.18782,0.015,0.16972,-0.22465,0.16947,0,0.20347,-0.20897,0.23931,0.025,0.42204
30,-0.23491,0.27516,0.035,0.090967,-0.26749,0.2156,0.02,0.16288,-0.23708,0.21021,0.025,0.79896,-0.24525,0.26112,0.025,0.55395,-0.2674,0.28954,0.055,0.58672,-0.26689,0.18763,0.015,0.16972,-0.22524,0.16895,0,0.20347,-0.21166,0.23906,0.025,0.42204
31,-0.23491,0.28006,0.04,0.090967,-0.28127,0.23709,0.025,0.16288,-0.23813,0.21183,0.025,0.79896,-0.24525,0.27023,0.035,0.55395,-0.27096,0.30513,0.07,0.58672,-0.27007,0.19195,0.015,0.16972,-0.22722,0.17163,0,0.20347,-0.21324,0.24623,0.035,0.42204
32,-0.23577,0.28081,0.04,0.034224,-0.28627,0.2451,0.025,0.16288,-0.2385,0.21232,0.025,0.79896,-0.24525,0.27748,0.035,0.55395,-0.27188,0.30988,0.07,0.58672,-0.27465,0.19287,0.015,0.16972,-0.22812,0.1732,0,0.20347,-0.21496,0.24918,0.04,0.42204
33,-0.2363,0.28345,0.045,0.034224,-0.29167,0.24752,0.025,0.16288,-0.24161,0.21147,0.025,0.79896,-0.25148,0.28051,0.04,0.55395,-0.27188,0.31151,0.07,0.58672,-0.27595,0.19273,0.015,0.16972,-0.22812,0.17488,0,0.20347,-0.2163,0.24916,0.04,0.19692
34,-0.24089,0.28272,0.045,0.034224,-0.29685,0.24728,0.025,0.16288,-0.24652,0.21247,0.025,0.79896,-0.25289,0.28247,0.04,0.55395,-0.27772,0.31496,0.075,0.58672,-0.27595,0.19228,0.015,0.16972,-0.22882,0.18031,0,0.20347,-0.21816,0.25514,0.045,0.19692
35,-0.24204,0.29794,0.06,0.034224,-0.29685,0.24845,0.025,0.16288,-0.24848,0.21236,0.025,0.79896,-0.2531,0.28513,0.04,0.55395,-0.28328,0.31603,0.075,0.58672,-0.27799,0.19202,0.015,0.16972,-0.22989,0.18521,0,0.20347,-0.21816,0.25593,0.045,0.19692
36,-0.24339,0.30121,0.065,0.034224,-0.30325,0.24847,0.025,0.16288,-0.25147,0.21321,0.025,0.79896,-0.25464,0.2857,0.04,0.55395,-0.28328,0.32691,0.085,0.58672,-0.27799,0.19528,0.015,0.16972,-0.2327,0.18481,0,0.20347,-0.21841,0.2558,0.045,0.11243
37,-0.24492,0.30467,0.07,0.034224,-0.3099,0.25159,0.025,0.16288,-0.25562,0.21247,0.025,0.79896,-0.25546,0.29996,0.055,0.55395,-0.28409,0.33104,0.085,0.58672,-0.27954,0.19536,0.015,0.16972,-0.2367,0.18682,0,0.20347,-0.21986,0.25578,0.045,0.071004
38,-0.24492,0.30587,0.075,0.034224,-0.33539,0.25385,0.03,0.16288,-0.25916,0.21304,0.025,0.79896,-0.25596,0.30361,0.055,0.55395,-0.28588,0.33722,0.095,0.63042,-0.28108,0.19835,0.015,0.16972,-0.24038,0.18774,0,0.20347,-0.22343,0.25877,0.045,0.066727
39,-0.24691,0.30742,0.08,0.12767,-0.34897,0.25332,0.03,0.16288,-0.25916,0.21382,0.025,0.79896,-0.25596,0.30552,0.055,0.55395,-0.28588,0.34888,0.12,0.63042,-0.28124,0.20019,0.015,0.16972,-0.24268,0.18858,0,0.20347,-0.22343,0.2654,0.05,0.082351
40,-0.24691,0.31857,0.095,0.12767,-0.36153,0.25458,0.03,0.16288,-0.26251,0.21736,0.025,0.79896,-0.25992,0.30648,0.055,0.55395,-0.29049,0.35235,0.12,0.63042,-0.28124,0.20026,0.015,0.16972,-0.2485,0.19011,0,0.20347,-0.22404,0.26886,0.05,0.082351
41,-0.24691,0.3186,0.095,0.12767,-0.36373,0.25633,0.03,0.16288,-0.26251,0.21733,0.025,0.79896,-0.26338,0.30832,0.06,0.55395,-0.29049,0.35657,0.13,0.63042,-0.28266,0.20653,0.015,0.16972,-0.25019,0.18897,0,0.20347,-0.22681,0.27251,0.055,0.082351
42,-0.25137,0.32772,0.1,0.12767,-0.36838,0.2555,0.03,0.16288,-0.26456,0.21657,0.025,0.79896,-0.27045,0.30773,0.06,0.55395,-0.29406,0.36117,0.145,0.63042,-0.28266,0.20689,0.015,0.16972,-0.25056,0.18891,0,0.20347,-0.22699,0.27756,0.06,0.082351
43,-0.25137,0.33103,0.105,0.12767,-0.37165,0.2547,0.03,0.16288,-0.26456,0.21667,0.025,0.79896,-0.28483,0.31136,0.065,0.55395,-0.29594,0.36972,0.16,0.63042,-0.29195,0.21216,0.015,0.11416,-0.25056,0.18823,0,0.20347,-0.22748,0.28092,0.06,0.082351
44,-0.25186,0.33155,0.105,0.12767,-0.37402,0.25758,0.035,0.16288,-0.2652,0.21571,0.025,0.79896,-0.29064,0.31265,0.065,0.55395,-0.29594,0.37534,0.165,0.63042,-0.29195,0.21205,0.015,0.11416,-0.25343,0.19165,0,0.20347,-0.22892,0.2808,0.06,0.082351
45,-0.25186,0.33439,0.11,0.12767,-0.37402,0.25841,0.035,0.16288,-0.26567,0.21534,0.025,0.79896,-0.29529,0.31684,0.07,0.55395,-0.29594,0.37734,0.165,0.63042,-0.29383,0.21231,0.015,0.11416,-0.25398,0.19079,0,0.20347,-0.22892,0.28058,0.06,0.082351
46,-0.25186,0.3348,0.11,0.12767,-0.378,0.25942,0.035,0.16288,-0.26567,0.21813,0.025,0.79896,-0.30506,0.31503,0.07,0.55395,-0.30045,0.38172,0.18,0.63042,-0.29494,0.2123,0.015,0.11416,-0.25427,0.19219,0,0.20347,-0.22892,0.28156,0.06,0.082351
47,-0.25233,0.34336,0.12,0.12767,-0.378,0.25898,0.035,0.16288,-0.26678,0.22195,0.03,0.79896,-0.30784,0.31537,0.07,0.55395,-0.30045,0.38595,0.195,0.63042,-0.29494,0.21217,0.015,0.11416,-0.26094,0.19905,0.005,0.20347,-0.23046,0.28298,0.065,0.082351
48,-0.25233,0.3456,0.12,0.12767,-0.378,0.25832,0.035,0.16288,-0.26925,0.22206,0.03,0.79896,-0.31009,0.31517,0.07,0.55395,-0.30045,0.38827,0.2,0.63042,-0.30187,0.21378,0.015,0.11416,-0.2624,0.19927,0.005,0.20347,-0.23105,0.28334,0.065,0.082351
49,-0.25233,0.34547,0.12,0.12767,-0.38589,0.2568,0.035,0.16288,-0.27258,0.22171,0.03,0.23555,-0.31396,0.31653,0.075,0.55395,-0.30045,0.39146,0.205,0.63042,-0.30274,0.21356,0.015,0.11416,-0.26291,0.19874,0.005,0.20347,-0.23166,0.28611,0.07,0.082351
50,-0.25307,0.34627,0.12,0.12767,-0.38856,0.25882,0.035,0.16288,-0.27726,0.22262,0.03,0.23555,-0.31396,0.31869,0.075,0.55395,-0.30045,0.39831,0.22,0.63042,-0.30274,0.22547,0.02,0.11416,-0.26291,0.19892,0.005,0.20347,-0.23166,0.28675,0.07,0.082351
51,-0.25307,0.35431,0.125,0.12767,-0.38856,0.26271,0.04,0.16288,-0.2808,0.22247,0.03,0.23555,-0.31779,0.32086,0.075,0.55395,-0.30045,0.4036,0.235,0.63042,-0.30376,0.22481,0.02,0.11416,-0.26357,0.19997,0.005,0.20347,-0.23218,0.29362,0.075,0.082351
52,-0.25307,0.35431,0.125,0.12767,-0.3931,0.26296,0.04,0.16288,-0.28628,0.22219,0.03,0.23555,-0.32072,0.32433,0.08,0.55395,-0.30045,0.40483,0.235,0.63042,-0.30895,0.22431,0.02,0.11416,-0.26579,0.19903,0.005,0.20347,-0.2334,0.29475,0.075,0.082351
53,-0.25307,0.35424,0.125,0.12767,-0.40126,0.26159,0.04,0.16288,-0.29034,0.22783,0.035,0.23555,-0.32659,0.33037,0.09,0.55395,-0.30045,0.407,0.24,0.63042,-0.31285,0.22784,0.02,0.11416,-0.26846,0.20139,0.005,0.20347,-0.23361,0.29516,0.08,0.082351
54,-0.25307,0.35852,0.125,0.12767,-0.41024,0.26542,0.045,0.16288,-0.29034,0.22752,0.035,0.23555,-0.32659,0.3302,0.09,0.55395,-0.30347,0.41085,0.245,0.63042,-0.32094,0.2277,0.02,0.11416,-0.26846,0.21803,0.015,0.20347,-0.23467,0.29705,0.08,0.082351
55,-0.25366,0.36511,0.135,0.12767,-0.41024,0.2689,0.05,0.16288,-0.29034,0.23084,0.035,0.23555,-0.33899,0.32933,0.09,0.55395,-0.30347,0.41362,0.25,0.63042,-0.32342,0.22846,0.02,0.11416,-0.26846,0.21785,0.015,0.20347,-0.23786,0.29898,0.08,0.082351
56,-0.25404,0.36581,0.135,0.12767,-0.41091,0.26886,0.05,0.16288,-0.29213,0.23041,0.035,0.23555,-0.34245,0.32932,0.09,0.55395,-0.30347,0.41405,0.255,0.63042,-0.32377,0.231,0.02,0.11416,-0.27156,0.2182,0.015,0.20347,-0.23945,0.29854,0.08,0.082351
57,-0.25404,0.36546,0.135,0.12767,-0.41091,0.26882,0.05,0.16288,-0.29243,0.23008,0.035,0.23555,-0.34536,0.32863,0.09,0.55395,-0.30347,0.41737,0.265,0.63042,-0.32377,0.23097,0.02,0.11416,-0.27156,0.22558,0.015,0.20347,-0.24112,0.30011,0.08,0.082351
58,-0.25508,0.36504,0.135,0.12767,-0.41091,0.26746,0.05,0.16288,-0.29243,0.23,0.035,0.23555,-0.34972,0.33158,0.095,0.55395,-0.30347,0.41996,0.27,0.63042,-0.32583,0.2311,0.02,0.11416,-0.27206,0.2253,0.015,0.20347,-0.24112,0.3033,0.085,0.082351
59,-0.25521,0.36734,0.135,0.12767,-0.4171,0.26658,0.05,0.16288,-0.29314,0.22963,0.035,0.23555,-0.37688,0.3365,0.1,0.55395,-0.30347,0.42162,0.275,0.63042,-0.32583,0.23071,0.02,0.11416,-0.27263,0.225,0.015,0.20347,-0.24383,0.30271,0.085,0.082351
60,-0.25521,0.36761,0.135,0.12767,-0.4171,0.26658,0.05,0.16288,-0.2947,0.22886,0.035,0.23555,-0.42246,0.33579,0.1,0.55395,-0.30691,0.42214,0.275,0.63042,-0.32763,0.23025,0.02,0.11416,-0.27393,0.22714,0.015,0.20347,-0.24419,0.30492,0.09,0.082351
61,-0.25521,0.36919,0.14,0.12767,-0.45704,0.27701,0.055,0.16288,-0.29778,0.22858,0.035,0.23555,-0.45982,0.33582,0.1,0.55395,-0.31042,0.42303,0.285,0.63042,-0.32763,0.23133,0.02,0.11416,-0.27427,0.22705,0.015,0.20347,-0.24512,0.30926,0.095,0.082351
62,-0.25521,0.36965,0.14,0.12767,-0.46278,0.28107,0.055,0.16288,-0.29812,0.22797,0.035,0.23555,-0.495,0.33752,0.1,0.55395,-0.31042,0.42591,0.29,0.63042,-0.33318,0.23742,0.025,0.11416,-0.27448,0.22669,0.015,0.20347,-0.24683,0.3101,0.095,0.082351
63,-0.25684,0.3725,0.15,0.12767,-0.47024,0.28249,0.055,0.16288,-0.29843,0.22905,0.035,0.23555,-0.51051,0.33945,0.105,0.55395,-0.31042,0.42612,0.29,0.63042,-0.33318,0.23701,0.025,0.11416,-0.27474,0.22664,0.015,0.20347,-0.24807,0.31167,0.095,0.082351
64,-0.25684,0.37881,0.16,0.12767,-0.47024,0.2841,0.055,0.16288,-0.29843,0.22905,0.035,0.23555,-0.51051,0.348,0.125,0.55395,-0.31042,0.42955,0.29,0.63042,-0.33318,0.23664,0.025,0.11416,-0.27532,0.23613,0.02,0.20347,-0.24807,0.31483,0.1,0.082351
65,-0.25957,0.38044,0.165,0.12442,-0.48279,0.2849,0.06,0.16288,-0.30037,0.22796,0.035,0.23555,-0.51076,0.3478,0.13,0.55395,-0.31796,0.42809,0.29,0.63042,-0.33318,0.23642,0.025,0.11416,-0.27532,0.23722,0.02,0.20347,-0.2487,0.31756,0.105,0.082351
66,-0.25957,0.38033,0.165,0.12442,-0.4934,0.28328,0.06,0.16288,-0.30265,0.22777,0.035,0.23555,-0.51594,0.35098,0.14,0.55395,-0.31796,0.42769,0.29,0.63042,-0.34757,0.2363,0.025,0.11416,-0.27594,0.23769,0.02,0.20347,-0.24922,0.31719,0.105,0.082351
67,-0.26053,0.38187,0.165,0.12442,-0.49773,0.28688,0.065,0.16288,-0.3083,0.22706,0.035,0.23555,-0.53239,0.35069,0.14,0.55395,-0.31796,0.43263,0.295,0.63042,-0.34757,0.23802,0.025,0.11416,-0.27594,0.23863,0.02,0.20347,-0.24922,0.31796,0.11,0.082351
68,-0.26133,0.38567,0.165,0.12442,-0.51059,0.28662,0.065,0.16288,-0.31189,0.22715,0.035,0.23555,-0.53352,0.35262,0.14,0.55395,-0.31796,0.433,0.295,0.63042,-0.35821,0.23881,0.025,0.11416,-0.27594,0.23853,0.02,0.20347,-0.24922,0.32447,0.125,0.082351
69,-0.26359,0.38576,0.165,0.12442,-0.52551,0.28695,0.065,0.16288,-0.31548,0.23049,0.035,0.23555,-0.53352,0.35416,0.145,0.22895,-0.31796,0.43405,0.3,0.63042,-0.35821,0.23854,0.025,0.11416,-0.27702,0.23856,0.02,0.20347,-0.24964,0.32481,0.125,0.082351
70,-0.26359,0.38571,0.165,0.12442,-0.52551,0.28662,0.065,0.16288,-0.31806,0.23023,0.035,0.23555,-0.53352,0.35447,0.145,0.22895,-0.31796,0.43557,0.305,0.63042,-0.35821,0.2383,0.025,0.11416,-0.27805,0.24087,0.02,0.20347,-0.2501,0.33655,0.135,0.082351
71,-0.26359,0.38563,0.165,0.12442,-0.52551,0.28922,0.07,0.16288,-0.31806,0.23081,0.035,0.23555,-0.53352,0.35513,0.145,0.22895,-0.31796,0.4348,0.305,0.63175,-0.35821,0.2399,0.025,0.11416,-0.27876,0.24044,0.02,0.20347,-0.25094,0.33686,0.135,0.082351
72,-0.26359,0.38563,0.165,0.12442,-0.52551,0.29129,0.075,0.16288,-0.31806,0.23056,0.035,0.23555,-0.53352,0.35482,0.145,0.22895,-0.31796,0.43755,0.31,0.63175,-0.36839,0.23982,0.025,0.11416,-0.27955,0.23987,0.02,0.20347,-0.25339,0.33688,0.135,0.082351
73,-0.26359,0.38549,0.165,0.12442,-0.53115,0.28952,0.075,0.16288,-0.31861,0.23057,0.035,0.23555,-0.53423,0.35455,0.15,0.22895,-0.31796,0.43988,0.315,0.63175,-0.37214,0.23965,0.025,0.11416,-0.27955,0.24223,0.02,0.20347,-0.25445,0.3374,0.135,0.082351
74,-0.26359,0.38512,0.165,0.12442,-0.53501,0.28897,0.075,0.16288,-0.31975,0.23022,0.035,0.23555,-0.53423,0.35599,0.155,0.22895,-0.31796,0.44051,0.315,0.63175,-0.37465,0.23931,0.025,0.11416,-0.27985,0.2419,0.02,0.20347,-0.25445,0.33785,0.135,0.082351
75,-0.27135,0.38531,0.165,0.12442,-0.54528,0.28968,0.075,0.16288,-0.32426,0.23192,0.035,0.23555,-0.53605,0.35524,0.155,0.22895,-0.31796,0.44142,0.32,0.63175,-0.37709,0.2396,0.025,0.11416,-0.27985,0.24646,0.02,0.20347,-0.25445,0.33903,0.14,0.082351
76,-0.27135,0.38681,0.165,0.12442,-0.54902,0.28829,0.075,0.16288,-0.32426,0.23197,0.035,0.23555,-0.53605,0.35963,0.17,0.22895,-0.31796,0.44242,0.325,0.63175,-0.37816,0.23925,0.025,0.11416,-0.28104,0.24608,0.02,0.20347,-0.25546,0.34117,0.14,0.082351
77,-0.27135,0.38894,0.17,0.12442,-0.55532,0.28996,0.075,0.16288,-0.33172,0.23177,0.035,0.23555,-0.57156,0.35893,0.175,0.22895,-0.31796,0.44218,0.325,0.63175,-0.37816,0.23956,0.025,0.11416,-0.28412,0.24609,0.02,0.20347,-0.25546,0.34091,0.14,0.082351
78,-0.27135,0.39169,0.17,0.12442,-0.57519,0.29025,0.075,0.16288,-0.33554,0.2302,0.035,0.72593,-0.57156,0.35832,0.175,0.22895,-0.31796,0.44218,0.325,0.63175,-0.37816,0.23928,0.025,0.11416,-0.28412,0.24579,0.02,0.20347,-0.25546,0.34061,0.14,0.082351
79,-0.27135,0.39161,0.17,0.12442,-0.57731,0.28966,0.075,0.16288,-0.33728,0.22976,0.035,0.72593,-0.58436,0.3604,0.18,0.22895,-0.31796,0.4459,0.33,0.63175,-0.37816,0.24077,0.025,0.11416,-0.28412,0.24984,0.02,0.20347,-0.257,0.34378,0.14,0.082351
80,-0.27489,0.3921,0.175,0.12442,-0.57731,0.29051,0.075,0.16288,-0.33728,0.23283,0.035,0.72593,-0.58436,0.36053,0.18,0.22895,-0.31796,0.44567,0.33,0.63175,-0.37876,0.24054,0.025,0.11416,-0.28601,0.24975,0.02,0.20347,-0.2615,0.34356,0.14,0.082351
81,-0.27489,0.39222,0.175,0.12442,-0.5841,0.29214,0.075,0.16288,-0.3414,0.2354,0.035,0.72593,-0.59013,0.35891,0.18,0.22895,-0.31796,0.44711,0.33,0.63175,-0.3797,0.24048,0.025,0.11416,-0.28601,0.24962,0.02,0.20347,-0.26516,0.34457,0.14,0.082351
82,-0.27489,0.39288,0.18,0.12442,-0.59035,0.2922,0.075,0.16288,-0.35034,0.23587,0.035,0.72593,-0.59013,0.35924,0.18,0.22895,-0.31993,0.44677,0.33,0.63175,-0.3797,0.24028,0.025,0.11416,-0.29044,0.24992,0.02,0.20347,-0.26516,0.34486,0.14,0.082351
83,-0.2757,0.39444,0.185,0.12442,-0.59131,0.29171,0.075,0.16288,-0.35261,0.23593,0.035,0.72593,-0.59079,0.36034,0.185,0.22895,-0.31993,0.44677,0.33,0.63175,-0.3797,0.24103,0.025,0.11416,-0.29044,0.24992,0.02,0.20347,-0.26755,0.34519,0.14,0.082351
84,-0.27654,0.3943,0.185,0.12442,-0.61567,0.29401,0.085,0.16288,-0.35261,0.23542,0.035,0.72593,-0.60124,0.36164,0.195,0.22895,-0.31993,0.44782,0.335,0.63175,-0.38971,0.24361,0.03,0.11416,-0.29435,0.25112,0.02,0.20347,-0.27257,0.34669,0.14,0.082351
85,-0.27654,0.39655,0.19,0.12442,-0.61567,0.29404,0.085,0.16288,-0.35694,0.23604,0.035,0.72593,-0.60124,0.36385,0.2,0.22895,-0.31993,0.44952,0.335,0.63175,-0.40334,0.24267,0.03,0.11416,-0.29435,0.25255,0.02,0.20347,-0.27257,0.34646,0.14,0.082351
86,-0.27719,0.39648,0.19,0.12442,-0.63122,0.29339,0.09,0.16288,-0.35694,0.23666,0.035,0.72593,-0.61788,0.36699,0.215,0.22895,-0.31993,0.45084,0.34,0.63175,-0.40334,0.2439,0.03,0.11416,-0.29738,0.25242,0.02,0.20347,-0.27325,0.35049,0.14,0.082351
87,-0.27719,0.39854,0.195,0.12442,-0.63492,0.29363,0.09,0.16288,-0.36428,0.23574,0.035,0.72593,-0.61788,0.36829,0.225,0.22895,-0.31993,0.45073,0.34,0.63175,-0.40334,0.24402,0.03,0.11416,-0.29738,0.25222,0.02,0.20347,-0.27349,0.35006,0.14,0.082351
